loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_runtime,test_samples_per_second,test_steps_per_second
0.6917,2.066826820373535,6.933962264150943e-05,0.07102272727272728,50,,,,,,,,,,,,,,,,,,,,,
0.6284,0.7694730162620544,0.0001400943396226415,0.14204545454545456,100,,,,,,,,,,,,,,,,,,,,,
0.413,2.361379384994507,0.00021084905660377358,0.21306818181818182,150,,,,,,,,,,,,,,,,,,,,,
0.3365,1.2490321397781372,0.0002816037735849056,0.2840909090909091,200,,,,,,,,,,,,,,,,,,,,,
0.3958,0.5653193593025208,0.0002966444981862152,0.35511363636363635,250,,,,,,,,,,,,,,,,,,,,,
0.3202,1.626083493232727,0.0002921100362756953,0.42613636363636365,300,,,,,,,,,,,,,,,,,,,,,
0.3114,1.6154210567474365,0.0002875755743651753,0.4971590909090909,350,,,,,,,,,,,,,,,,,,,,,
0.3227,0.9025958776473999,0.0002830411124546554,0.5681818181818182,400,,,,,,,,,,,,,,,,,,,,,
0.2993,1.5356603860855103,0.0002785066505441354,0.6392045454545454,450,,,,,,,,,,,,,,,,,,,,,
0.2904,0.6251020431518555,0.00027397218863361544,0.7102272727272727,500,,,,,,,,,,,,,,,,,,,,,
0.2906,4.930727958679199,0.00026943772672309547,0.78125,550,,,,,,,,,,,,,,,,,,,,,
0.2902,0.81315678358078,0.00026490326481257555,0.8522727272727273,600,,,,,,,,,,,,,,,,,,,,,
0.295,1.9696569442749023,0.00026036880290205563,0.9232954545454546,650,,,,,,,,,,,,,,,,,,,,,
0.2844,1.9399152994155884,0.00025583434099153566,0.9943181818181818,700,,,,,,,,,,,,,,,,,,,,,
,,,1.0,704,0.26525524258613586,0.8936,0.8627906976744186,0.9259567387687188,0.8932584269662921,1.685,1483.717,46.885,,,,,,,,,,,,,
