loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_runtime,test_samples_per_second,test_steps_per_second
0.714,9.038631439208984,4.6226415094339625e-05,0.07102272727272728,50,,,,,,,,,,,,,,,,,,,,,
0.6521,2.955212116241455,9.339622641509434e-05,0.14204545454545456,100,,,,,,,,,,,,,,,,,,,,,
0.3461,3.422558069229126,0.00014056603773584907,0.21306818181818182,150,,,,,,,,,,,,,,,,,,,,,
0.2501,5.1994500160217285,0.00018773584905660377,0.2840909090909091,200,,,,,,,,,,,,,,,,,,,,,
0.3014,0.9976595640182495,0.00019776299879081018,0.35511363636363635,250,,,,,,,,,,,,,,,,,,,,,
0.2773,2.695573568344116,0.00019474002418379686,0.42613636363636365,300,,,,,,,,,,,,,,,,,,,,,
0.2444,4.991961479187012,0.00019171704957678356,0.4971590909090909,350,,,,,,,,,,,,,,,,,,,,,
0.2594,0.952564537525177,0.00018869407496977027,0.5681818181818182,400,,,,,,,,,,,,,,,,,,,,,
0.2265,5.25214958190918,0.00018567110036275697,0.6392045454545454,450,,,,,,,,,,,,,,,,,,,,,
0.2385,1.7806838750839233,0.00018264812575574367,0.7102272727272727,500,,,,,,,,,,,,,,,,,,,,,
0.2233,5.602697372436523,0.00017962515114873035,0.78125,550,,,,,,,,,,,,,,,,,,,,,
0.2457,1.4566494226455688,0.00017660217654171708,0.8522727272727273,600,,,,,,,,,,,,,,,,,,,,,
0.2231,3.977587938308716,0.00017357920193470375,0.9232954545454546,650,,,,,,,,,,,,,,,,,,,,,
0.2127,2.459529399871826,0.00017055622732769046,0.9943181818181818,700,,,,,,,,,,,,,,,,,,,,,
,,,1.0,704,0.22478900849819183,0.918,0.8796648895658796,0.9608985024958403,0.9184890656063618,1.7206,1453.007,45.915,,,,,,,,,,,,,
0.1681,4.165530204772949,0.00016753325272067716,1.0653409090909092,750,,,,,,,,,,,,,,,,,,,,,
0.2177,1.565177321434021,0.00016451027811366386,1.1363636363636362,800,,,,,,,,,,,,,,,,,,,,,
0.2148,1.7941962480545044,0.00016148730350665056,1.2073863636363638,850,,,,,,,,,,,,,,,,,,,,,
0.2061,2.516413688659668,0.00015846432889963724,1.2784090909090908,900,,,,,,,,,,,,,,,,,,,,,
0.2031,1.6815420389175415,0.00015544135429262394,1.3494318181818181,950,,,,,,,,,,,,,,,,,,,,,
0.1691,2.106710195541382,0.00015241837968561065,1.4204545454545454,1000,,,,,,,,,,,,,,,,,,,,,
0.2318,0.6812892556190491,0.00014939540507859735,1.4914772727272727,1050,,,,,,,,,,,,,,,,,,,,,
0.2031,1.335554599761963,0.00014637243047158405,1.5625,1100,,,,,,,,,,,,,,,,,,,,,
