loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_runtime,test_samples_per_second,test_steps_per_second
,,,1.0,704,0.3161877393722534,0.8656,0.8377535101404057,0.8935108153078203,0.8647342995169082,0.8612,2902.939,91.733,,,,,,,,,,,,,
0.2955,1.9642176628112793,0.0002512998790810157,1.0653409090909092,750,,,,,,,,,,,,,,,,,,,,,
0.3165,1.6489202976226807,0.00024676541717049577,1.1363636363636362,800,,,,,,,,,,,,,,,,,,,,,
0.3254,1.5103662014007568,0.0002422309552599758,1.2073863636363638,850,,,,,,,,,,,,,,,,,,,,,
0.3058,1.2263519763946533,0.00023769649334945585,1.2784090909090908,900,,,,,,,,,,,,,,,,,,,,,
0.3105,1.8394649028778076,0.00023316203143893587,1.3494318181818181,950,,,,,,,,,,,,,,,,,,,,,
0.2851,2.4715726375579834,0.00022862756952841596,1.4204545454545454,1000,,,,,,,,,,,,,,,,,,,,,
0.345,0.8885872960090637,0.00022409310761789598,1.4914772727272727,1050,,,,,,,,,,,,,,,,,,,,,
0.3042,1.1546571254730225,0.00021955864570737604,1.5625,1100,,,,,,,,,,,,,,,,,,,,,
0.316,1.9023396968841553,0.00021502418379685606,1.6335227272727273,1150,,,,,,,,,,,,,,,,,,,,,
0.3328,2.2233998775482178,0.00021048972188633615,1.7045454545454546,1200,,,,,,,,,,,,,,,,,,,,,
0.2883,1.1472901105880737,0.0002059552599758162,1.7755681818181817,1250,,,,,,,,,,,,,,,,,,,,,
0.3125,2.121788740158081,0.00020142079806529623,1.8465909090909092,1300,,,,,,,,,,,,,,,,,,,,,
0.2937,1.9844515323638916,0.00019688633615477628,1.9176136363636362,1350,,,,,,,,,,,,,,,,,,,,,
0.3122,1.535264015197754,0.00019235187424425634,1.9886363636363638,1400,,,,,,,,,,,,,,,,,,,,,
,,,2.0,1408,0.305982768535614,0.8588,0.8890925756186985,0.8069883527454242,0.8460532054077627,0.882,2834.535,89.571,,,,,,,,,,,,,
0.3031,1.9927384853363037,0.0001878174123337364,2.059659090909091,1450,,,,,,,,,,,,,,,,,,,,,
0.2925,1.2887147665023804,0.00018328295042321642,2.1306818181818183,1500,,,,,,,,,,,,,,,,,,,,,
0.2908,1.996044635772705,0.00017874848851269647,2.2017045454545454,1550,,,,,,,,,,,,,,,,,,,,,
0.2861,2.270381212234497,0.00017421402660217653,2.2727272727272725,1600,,,,,,,,,,,,,,,,,,,,,
0.2844,1.2529067993164062,0.00016967956469165658,2.34375,1650,,,,,,,,,,,,,,,,,,,,,
0.2747,2.725156545639038,0.0001651451027811366,2.4147727272727275,1700,,,,,,,,,,,,,,,,,,,,,
0.2837,1.0916812419891357,0.00016061064087061666,2.4857954545454546,1750,,,,,,,,,,,,,,,,,,,,,
0.276,1.2955474853515625,0.00015607617896009674,2.5568181818181817,1800,,,,,,,,,,,,,,,,,,,,,
0.2649,0.9892281293869019,0.00015154171704957677,2.627840909090909,1850,,,,,,,,,,,,,,,,,,,,,
0.2822,1.4146634340286255,0.00014700725513905682,2.6988636363636362,1900,,,,,,,,,,,,,,,,,,,,,
0.2662,1.913804292678833,0.00014247279322853688,2.7698863636363638,1950,,,,,,,,,,,,,,,,,,,,,
0.2714,1.445742130279541,0.0001379383313180169,2.840909090909091,2000,,,,,,,,,,,,,,,,,,,,,
0.278,1.8479695320129395,0.00013340386940749696,2.9119318181818183,2050,,,,,,,,,,,,,,,,,,,,,
0.2822,1.5124768018722534,0.00012886940749697701,2.9829545454545454,2100,,,,,,,,,,,,,,,,,,,,,
,,,3.0,2112,0.2924501895904541,0.874,0.8705096073517126,0.8668885191347754,0.8686952897040433,0.9817,2546.529,80.47,,,,,,,,,,,,,
0.2647,1.5955328941345215,0.00012433494558645707,3.053977272727273,2150,,,,,,,,,,,,,,,,,,,,,
0.2543,2.10770583152771,0.00011980048367593711,3.125,2200,,,,,,,,,,,,,,,,,,,,,
0.2618,1.9101848602294922,0.00011526602176541716,3.196022727272727,2250,,,,,,,,,,,,,,,,,,,,,
0.2844,2.912050485610962,0.00011073155985489722,3.2670454545454546,2300,,,,,,,,,,,,,,,,,,,,,
0.2635,1.179026484489441,0.00010619709794437726,3.3380681818181817,2350,,,,,,,,,,,,,,,,,,,,,
0.2686,2.109734058380127,0.00010166263603385731,3.409090909090909,2400,,,,,,,,,,,,,,,,,,,,,
0.251,1.7142794132232666,9.712817412333735e-05,3.4801136363636362,2450,,,,,,,,,,,,,,,,,,,,,
0.2591,2.088203191757202,9.259371221281741e-05,3.5511363636363638,2500,,,,,,,,,,,,,,,,,,,,,
